UID,Stratum,featTyp,spuddate,Date,USUh,n
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-05-01,0.02601817396196386,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-05-01,0.02381734448433696,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02489007115269564,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-05-01,0.02552302117577209,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02337107486304371,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.0231832310407098,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02527905076585157,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-05-01,0.02504777829686826,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-05-01,0.02785308197138876,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02561974997521905,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-05-01,0.02614763879847711,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-05-01,0.025109310767267,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02697002301126175,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-05-01,0.02712000643112037,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-05-01,0.02435207234830427,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-05-01,0.02477622933603425,23
SLU_60_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02356255374116279,23
SLU_77_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02460426778417499,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-05-01,0.0240054416962636,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02612288706379984,23
SLU_82_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02643495381578216,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02645041638890432,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02596127849139656,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02384294660224981,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02522781584060429,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02454166044393282,23
SLU_85_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02537522226810923,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02407748520964561,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02484027471972574,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-05-01,0.0252995013567879,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02549253679203884,23
SLU_86_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02489549051498955,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02530836896920925,23
SLU_47_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02679161613699523,23
SLU_43_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02597990605602831,23
SLU_59_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02627466147674639,23
SLU_51_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02664203748854969,23
SLU_89_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02339759462443465,23
SLU_79_undisturbed,SLU,undisturbed,NA,2001-05-01,0.02721071794929572,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02372822225829132,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-06-01,0.02502858351108141,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02630509315057626,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.0275827802953302,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2001-06-01,0.02745354705180125,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-06-01,0.02605809053236989,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-06-01,0.02625495128335295,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02657251339100936,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2001-06-01,0.02571766206919062,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2001-06-01,0.02873586258541536,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.0272451471306345,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-06-01,0.02536688189109664,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02285456617040593,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-06-01,0.02685525631615201,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-06-01,0.02684141739030585,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02894974888247715,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2001-06-01,0.02632367225818908,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02550098282959106,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-06-01,0.02787868299494409,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2001-06-01,0.02620360492042231,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-06-01,0.02722620148874177,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-06-01,0.02400107899839386,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-06-01,0.02546984070733295,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02526614818142974,23
SLU_41_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02564003982252202,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02645260883792967,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02471078174081588,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02574946292815384,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02636668179289267,23
SLU_86_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02451386114677966,23
SLU_51_undisturbed,SLU,undisturbed,NA,2001-06-01,0.0268085822349968,23
SLU_85_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02536987516493437,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02679437470970958,23
SLU_82_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02719730649963024,23
SLU_60_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02419983582709882,23
SLU_79_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02767694636153098,23
SLU_43_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02680204961753221,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02711488837934683,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02442136711259672,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02573094465392128,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02520110384091902,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02514847469018593,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02456365277088681,23
SLU_89_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02483455836460022,23
SLU_107_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02589848356747234,23
SLU_66_undisturbed,SLU,undisturbed,NA,2001-06-01,0.02265309054187711,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.0279209795015324,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2001-07-01,0.02612147638112139,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-07-01,0.02691537474136449,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-07-01,0.02658985852942224,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02616585367874628,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02699754468237605,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2001-07-01,0.02629222414620656,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-07-01,0.02600984464666245,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02456656677193109,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-07-01,0.02755841411184146,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-07-01,0.02546581306455376,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2001-07-01,0.02894789742897829,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02216826958522043,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-07-01,0.02649726101618334,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2001-07-01,0.02686874439083342,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2001-07-01,0.02713361344638298,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-07-01,0.02849050166351072,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02631003208017572,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02730809628637963,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-07-01,0.02516129188397927,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-07-01,0.02601618536871947,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02478759075667344,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2001-07-01,0.02942280114602146,23
SLU_86_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02534439437262839,23
SLU_47_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02658324147294476,23
SLU_82_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02744674716820048,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02687131456204538,23
SLU_59_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02764244094390964,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02493192223783167,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02637479740028926,23
SLU_51_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02634782234682581,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02627713989133732,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02559313606462613,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02783477882987261,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02698079815205312,23
SLU_85_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02619108558429264,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02701175505922795,23
SLU_77_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02669047308694817,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02482871647897635,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02582172060917087,23
SLU_43_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02705911266370676,23
SLU_60_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02478204686636672,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02610474279727611,23
SLU_107_undisturbed,SLU,undisturbed,NA,2001-07-01,0.0263223672616754,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02471948984936938,23
SLU_79_undisturbed,SLU,undisturbed,NA,2001-07-01,0.02826388754810951,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2001-08-01,0.02584437482474519,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-08-01,0.02833263929025576,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02803432594259336,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-08-01,0.02691324754741092,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2001-08-01,0.02864189251243588,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-08-01,0.02597937966569658,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02968338661507988,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02569071244996555,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02601533272431003,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02263736355597436,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02517068548754065,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-08-01,0.02593089237022271,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2001-08-01,0.02599972836886505,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2001-08-01,0.02635351412496328,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02643856713409298,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-08-01,0.02493691712424116,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2001-08-01,0.02709691919390271,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-08-01,0.02525260488856161,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-08-01,0.02534122520833357,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-08-01,0.02686622797903917,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02417970276239934,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-08-01,0.02608423153152839,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-08-01,0.02666791527776205,23
SLU_107_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02543453556310031,23
SLU_79_undisturbed,SLU,undisturbed,NA,2001-08-01,0.0278666753515721,23
SLU_41_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02546830312709489,23
SLU_77_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02610479309137371,23
SLU_89_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02612183192452266,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02731172017621905,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02626164061201534,23
SLU_66_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02322704004874866,23
SLU_60_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02424368555350772,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02610475418508279,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02429919225997003,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02575604019327724,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02704215165238214,23
SLU_86_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02504859976143434,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02453884868272595,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02533634390821281,23
SLU_85_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02666289276300049,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02665054656605169,23
SLU_51_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02661977807777151,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-08-01,0.0254696149228548,23
SLU_59_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02689259830651949,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02455933229142332,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-08-01,0.02709319520407706,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02943558626288695,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2001-09-01,0.02671847639654323,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2001-09-01,0.02660547680531682,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-09-01,0.02670627259705203,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02680731679035084,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02807271334368821,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-09-01,0.02708800468649145,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02571731610704019,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-09-01,0.02773577571342851,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02796440270932751,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2001-09-01,0.02622008699886032,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.0229201710547857,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02451258458489905,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02568619338002393,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2001-09-01,0.0290899920230747,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2001-09-01,0.02686172086697182,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-09-01,0.02888967099592106,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-09-01,0.02803795000401869,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-09-01,0.02758124515677854,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-09-01,0.02632620732616762,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-09-01,0.02605273016892611,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-09-01,0.02725777202217719,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-09-01,0.0243015324238764,23
SLU_47_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02755454619145899,23
SLU_43_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02743354771817457,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02523647301504619,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02484844787902446,23
SLU_85_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02743280979920641,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02653164764703321,23
SLU_41_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02654920180099005,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02651088497820132,23
SLU_89_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02619895669872446,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02757606593088064,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02712492554200092,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02823466600499509,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02624724625710043,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02731872975283423,23
SLU_79_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02864643134687722,23
SLU_66_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02458256585068424,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02429513266942366,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02606961235240901,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02689252063273315,23
SLU_77_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02582888627595357,23
SLU_59_undisturbed,SLU,undisturbed,NA,2001-09-01,0.0272897783728988,23
SLU_60_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02537136036698582,23
SLU_82_undisturbed,SLU,undisturbed,NA,2001-09-01,0.02763039112754944,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2001-10-01,0.029357597461615752,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02970352391765185,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2001-10-01,0.02803116426815551,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2001-10-01,0.02653581936141838,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02627115738576864,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2001-10-01,0.02815417934081286,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2001-10-01,0.02786041115877293,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2001-10-01,0.02588097348302061,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02776360661474977,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2001-10-01,0.02830837897042908,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2001-10-01,0.02574552878576211,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2001-10-01,0.02555476282538771,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2001-10-01,0.02552177977300442,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2001-10-01,0.02565124858112317,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02451648652188894,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02305782238393817,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02699369340132936,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2001-10-01,0.02703509027750164,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2001-10-01,0.02850234258739705,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02658862373888249,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02803778438221454,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2001-10-01,0.02769446823306733,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2001-10-01,0.02376108288048624,23
SLU_43_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02756956611456964,23
SLU_47_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02628910747587614,23
SLU_87_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02494851762334357,23
SLU_33_undisturbed,SLU,undisturbed,NA,2001-10-01,0.0241842460681386,23
SLU_51_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02856347744934667,23
SLU_66_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02385516028546532,23
SLU_97_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02682295822674776,23
SLU_46_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02556097349746471,23
SLU_82_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02809813770430925,23
SLU_90_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02454113731196312,23
SLU_108_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02625026226183992,23
SLU_86_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02370250502481178,23
SLU_63_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02740433033408816,23
SLU_96_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02889313684969589,23
SLU_34_undisturbed,SLU,undisturbed,NA,2001-10-01,0.0237539170728397,23
SLU_58_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02615715622339428,23
SLU_77_undisturbed,SLU,undisturbed,NA,2001-10-01,0.0259365919800795,23
SLU_56_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02665464501908771,23
SLU_89_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02348704861865576,23
SLU_59_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02687728979477277,23
SLU_107_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02698996842601357,23
SLU_42_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02730750730200724,23
SLU_41_undisturbed,SLU,undisturbed,NA,2001-10-01,0.02694585193857856,23
SLU_29_disturbed,SLU,disturbed,1982-06-30,2002-03-01,0.02209271881189799,23
SLU_105_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02645492053898512,23
SLU_26_disturbed,SLU,disturbed,1999-10-04,2002-03-01,0.02861568166180459,23
SLU_11_disturbed,SLU,disturbed,1986-08-07,2002-03-01,0.02713600419840542,23
SLU_4_disturbed,SLU,disturbed,1984-07-21,2002-03-01,0.02825458666954544,23
SLU_101_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02285063730103553,23
SLU_103_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02541292577693439,23
SLU_104_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02293818226302801,23
SLU_107_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.0257374412323871,23
SLU_3_disturbed,SLU,disturbed,1974-03-16,2002-03-01,0.0275605370013218,23
SLU_22_disturbed,SLU,disturbed,1989-06-09,2002-03-01,0.02806125467276577,23
SLU_27_disturbed,SLU,disturbed,1999-07-23,2002-03-01,0.02568054677761691,23
SLU_110_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02823285653253993,23
SLU_16_disturbed,SLU,disturbed,1960-06-27,2002-03-01,0.02904124258406224,23
SLU_106_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02974355815654058,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2002-03-01,0.02548768618528505,23
SLU_109_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.02884612900274693,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2002-03-01,0.0239375854029998,23
SLU_21_disturbed,SLU,disturbed,1983-06-29,2002-03-01,0.02875510441526173,23
SLU_1_disturbed,SLU,disturbed,1973-08-02,2002-03-01,0.02270585991109973,23
SLU_19_disturbed,SLU,disturbed,1992-09-04,2002-03-01,0.02778416605755377,23
SLU_31_disturbed,SLU,disturbed,1988-09-06,2002-03-01,0.02719527642186962,23
SLU_17_disturbed,SLU,disturbed,1965-01-27,2002-03-01,0.0243602026114304,23
SLU_85_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02907733846638667,23
SLU_46_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02662066732918332,23
SLU_47_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02766587664928147,23
SLU_58_undisturbed,SLU,undisturbed,NA,2002-03-01,0.0287296003617478,23
SLU_89_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02960675532914645,23
SLU_86_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02831972840066283,23
SLU_41_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02619325443131225,23
SLU_108_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02829352937048506,23
SLU_77_undisturbed,SLU,undisturbed,NA,2002-03-01,0.0218976342037528,23
SLU_97_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02677677368886491,23
SLU_96_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02649818976178478,23
SLU_51_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02637580209174596,23
SLU_34_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02432840018362633,23
SLU_60_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02460150722184098,23
SLU_87_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02956481487436501,23
SLU_63_undisturbed,SLU,undisturbed,NA,2002-03-01,0.03004219090310725,23
SLU_59_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02674422727983232,23
SLU_42_undisturbed,SLU,undisturbed,NA,2002-03-01,0.0278716723476116,23
SLU_79_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02946428965682737,23
SLU_82_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02697509308473754,23
SLU_56_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02741093713608795,23
SLU_107_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02726808705034392,23
SLU_90_undisturbed,SLU,undisturbed,NA,2002-03-01,0.02985854355205364,23
SLU_30_disturbed,SLU,disturbed,1982-07-06,2002-04-01,0.02682449241637315,23
SLU_102_disturbed,SLU,disturbed,1999-01-01,2002-04-01,0.02525267149611165,23
